"","Basal","none","LumA_Normal","Her2","LumB"
"S100A13",0.0924421926439277,0.0370649811208873,0.0560812972116742,0.0112931178561699,0.0577486059126243
"MAOA",0.00951522792465114,1.17614915950394e-06,0.0535664438604352,0.0366931418789732,0.0105830069424386
"PNRC2",0.153037503188727,0.319081423935036,0.0289965437719413,0.39334910536467,0.0226082440108375
"S100A14",0.024039205533039,0.00255442085594915,0.0618736183095789,0.162129659569337,0.159169685648068
"CXCL17",0.0135437750227415,0.000912355952177458,2.94283285982325e-05,0.0148725236038193,0.00676811747960664
"HMGB1",0.221328503000111,0.0909186958368705,0.0129804701843596,0.0864387749535561,0.0695241236011193
"RASSF10",0.0210271480153037,0.0144006980293743,0.0385507573882088,0.0132409909142139,0.0205714960311525
"SYCP2",0.0156216034678654,0.0411916893959009,0.0202374399227142,0.0157029484970369,0.0184540077888088
"PTPRT",0.00678688728149964,0.192843218647073,0.021070634466486,0.0100535924344329,0.00135449475510695
"MYBPC1",0.0175699797837718,0.0276481298482822,0.0104967148705725,0.00214563505306389,0.00614135153762174
"HLA-DRB1",0.122842483566154,0.0726994453883937,0.0544232083648185,0.0250740676381968,0.157282095146792
"AKR1C3",0.0644403360871486,0.0148917010068183,0.0174646268397682,0.00915261980924856,0.0241547967216378
"S100A4",0.11539700392978,0.00575055278011747,0.00471277275972183,0.00696633433091583,0.0192926896917818
"ACADSB",0.00748238806423797,0.101445239126162,0.0974402114080613,0.103221802620066,0.0271472748880881
"HRCT1",0.0941977942788677,3.13923666900266e-07,4.05066940346495e-06,8.98223638938694e-08,0.00120122134788007
"EEF1A1P5",0.0708018037194116,0.0358371939421542,0.0214958227170224,0.00334554351369253,0.131919504015849
"GREB1",0.00631614600521999,0.20219797506727,0.0411320877161449,0.0669422641195739,0.0139785043640761
"SULT1C3",0.000895555246255907,0.00109870493896047,0.000170551629194251,0.0180220820150233,0.00590351251138672
"TUBB",0.0510274592182099,0.00900212911264832,0.0351442443663932,0.00305858661022502,0.572518328022358
"SUPT5H",0.114684125936825,0.0170944035271367,0.00163767174659391,0.0136483800630087,0.0860966512116003
"PPIA",0.151752999751431,0.0982949936843251,0.0480452506382317,0.0175184525358205,0.275228148789006
"ATP2A1",0.0133849386523041,0.00109062709394398,0.00158538830370949,0.0133948069794969,0.000838962137187156
"IARS1",0.453545712938177,0.0390203396962657,0.120850757716428,0.0934041221239696,0.17366889969684
"CD55",0.115754621056238,0.0427579453609507,0.0290035186733748,0.0360092217690117,0.0804640776383611
"LONP1",0.100134330517896,0.0241565106297106,0.103759543150849,0.0854923689068784,0.283907806254552
"ASB13",0.0761639004507672,0.0258728364962835,0.24971757595254,0.101718526438413,0.163784323733134
"PTPN1",0.00650357457398268,0.0202225550232661,0.00349247946527323,7.00411423816486e-05,0.0464804215169691
"EVL",0.0160325550589975,0.00342466584750128,0.199008567764409,0.0816836930415357,0.0119759145476059
"THEM5",0.0242241865809525,0.000811689115083823,0.00159195029213638,0.000393283243527977,0.0163453098527565
"EPHB4",0.109682553164761,0.0168886094523292,0.0233338132303147,0.0166226488033359,0.0900921479584112
"XRCC6",0.163554503918712,0.0918421209321545,0.0451937389262975,0.0456876012015768,0.682983968875306
"C20orf96",0.0645875152461338,0.151902334201162,0.0481691694803154,0.169446571669802,0.0776793041737781
"NCOR2",0.154239323588046,0.211449304153741,0.159752796691356,0.207016404136878,0.156189895622428
"TCEAL3",0.0104215394487138,0.171027711004982,0.00170923657511228,0.0986880177325857,0.0346502001837621
"SLC6A9",0.0328549557719456,0.0140574219226017,0.0259675024935226,0.00777169455422316,0.044420112054179
"NACA",0.160287988605557,0.0998018125470156,0.306554581773385,0.0763132817115991,0.445853623293165
"SPTSSB",0.00155084613977601,0.0294881466584779,0.00767239325213395,0.091756436121804,0.0345850145331065
"MME",0.0341779488211368,0.00209696550887001,0.00898070949682625,0.00891182501144003,0.0608526482425366
"CACNA1H",0.00387558481567043,0.0245182677217866,0.0248170402339401,0.0890408588979167,0.0249404524886914
"SULF2",0.0183534060728061,0.147024656664016,0.0687413401086559,0.0265140288885266,0.0443822048185409
"PLXNB2",0.271548612357443,0.193203970745254,0.125802243895157,0.30136330641634,0.0284385462690032
"MYO6",0.237386433251555,0.166120816562738,0.0237144117732405,0.211486825772903,0.097007076062305
"MMP1",0.027970274176488,0.000232243137610404,5.06200833129737e-05,0.00127826812168547,0.0503672546707867
"ADH1B",0.00611240411373738,0.0329591663271161,0.0542006880163633,0.0198176353037238,0.00248317094423615
"TOMM7",0.0618346599916597,0.0177887701008128,0.000876797975055205,0.0531889827418095,0.014730084795661
"HSH2D",4.82852498209741e-05,0.180020983534402,0.116840804883872,0.0401274658504237,0.0271242419497413
"AMZ2",0.102178049865852,0.0720282810918693,0.0490935812304297,0.0445438168427688,0.112692020835425
"VKORC1L1",0.150320953981917,0.161500306258127,0.162127621005863,0.06244161782727,0.355200484916054
"HLA-DQA1",0.138976964044349,0.0277963625984028,0.0250914262247006,0.00477243973466765,0.0915533487949048
"GM2A",0.129160514881963,0.00836216603636434,0.0124517459437323,0.0162199193383199,0.194861730215064
"H2AC13",0.00799229769541536,0.0387427698518902,0.00293012591115279,0.0572158095136722,0.0278112718101275
"S100A2",0.0208682478671538,2.80922618785587e-06,7.48416328879762e-06,1.44917916958994e-06,0.000170089951130263
"CD47",0.123415851255748,0.0173382070693152,0.0480520526144519,0.0529462581753518,0.159029473525516
"ILRUN",0.362961037552477,0.0184423989670914,0.0523978425271946,0.0182233334212731,0.2827078397933
"ARID5A",0.0988928838377943,0.0269320362066549,0.0679296646468292,0.00508090867409107,0.0154941341129934
"LAMB3",0.167272822519823,0.000147486508369376,0.000363186587632438,0.000133937638924227,0.0227477105816612
"HCAR1",0.0135545545021671,0.188100881814305,0.042682560561799,0.198542275722666,0.0391905659374037
"PDLIM7",0.137211077318266,0.0201842990016456,0.151011778006226,0.126949674599812,0.15524653724175
"FLNA",0.247056951775521,0.0174966262019829,0.02403086884874,0.00048287109878884,0.120089101554077
"LAGE3",0.153742880893546,0.00074888592704951,0.0673601252128313,0.0303250132403409,0.20378130748928
"EOLA2",0.0261787427459228,0.22231319255503,0.0233009834323962,0.0754151770869889,0.10606572633827
"ANXA6",0.082970524713788,0.151576068718006,0.284543067690032,0.174577172491734,0.0420906431254583
"ARRDC1",0.0320575177181879,0.100720963273403,0.212125768108495,0.196814018485572,0.149330601265554
"LCE1C",0.000669573102350796,6.57340993939798e-05,0.0107138157408683,0.000405587637897291,0.00210219665716002
"SRC",0.111856204328472,0.00148008467467044,0.013931618176098,0.0456992923092587,0.0276013421133644
"SND1",0.108825014460149,0.16806222300399,0.167012276459409,0.111934368544553,0.230878545214365
"PSMD12",0.0628775992694932,0.0258308509609523,0.00733250282908748,0.135871782579276,0.0951188825753502
"MAGEA6",0.0585711851844424,5.28178882040388e-05,3.6616487768594e-05,0.00113420878973518,0.0148800003869394
"ATP6AP1-DT",0.00992752330137734,0.0800895609358432,0.0650077135692648,0.107468623514748,0.08902802245912
"TBC1D9B",0.104791684370945,0.0157157518846558,0.153029408770568,0.311602295753163,0.210530116390523
"SERPINA1",0.00895197277507802,0.0695342398963796,0.0359317264420255,0.00614640052318335,0.00929562658711737
"TPSB2",0.00150018625881266,0.0171784633385121,0.0102321805919014,0.0114729832852308,0.00186157335980122
"KANK2",0.0929189233144821,0.0934880966410129,0.0259292246624643,0.104400737380124,0.0896250168447203
"C6orf141",0.0207853148739559,0.0200456952860733,0.0183341782206115,0.0679755943117728,0.0174879492159002
"TRIM33",0.0246031952121702,0.0250611880957124,0.0050732937565997,0.0103308322550228,0.0319471508785935
"LRP10",0.0154773857593509,0.145236318607439,0.0127742003032839,0.315486485260761,0.0323795180569577
"PELI1",0.166790333655393,0.000948790751872604,0.020448442519618,0.00420880590030229,0.145887109327381
"MRPL21",0.012295223833463,0.104106228806731,0.0618218160312293,0.0631672329567853,0.0668383409028648
"GSTK1",0.118377215612536,0.0932343295209006,0.16621568704577,0.130378730868681,0.178360624675995
"HNRNPAB",0.505732367772839,0.109331190664048,0.0208191831301777,0.150645466177289,0.248374004580073
"STMN3",0.011766582252952,0.0200848689026818,0.0222190164803796,0.0273823628206443,0.0145204335367695
"SLC2A10",0.000257515764399722,0.0350536059469492,0.00214058040311105,0.148566634547464,0.0279798730889795
"ENPP1",0.0161914286197536,0.0340639539009163,0.0848481198915979,0.0163246971234238,0.0517658365686868
"FAR1",0.0306048410036925,0.158168695516306,0.0119182197021398,0.115211852159202,0.12387148933125
"MFAP5",0.0565098857245355,0.0753221450118405,0.0380971712699949,0.0639919273606532,0.0701022944471279
"CDC42SE1",0.137778109341339,0.0604204173848749,0.0351012026138733,0.134704360116274,0.191344673569989
"SPTAN1",0.21256872963439,0.129612684967632,0.287119200960833,0.0274598247964713,0.139570680120881
"NMB",0.245892083267648,0.00190513344733648,0.000121419274612158,0.00367178156423368,0.0188662527552759
"FAM114A1",0.0555293131615945,0.0996101545789235,0.24941149143202,0.122572256403234,0.166104227576782
"RPS26",0.194947581152228,0.0262827160209768,0.0117802614856448,0.18157739024108,0.031962562650914
"PSAP",0.30263098139903,0.062274635630702,0.0662391441275693,0.238784090088359,0.0221902818003952
"S100A10",0.100509241004043,0.006625924978644,0.0458726304197645,0.0590877585787017,0.268625345653116
"RPL37A",0.16355909278463,0.0656067741243868,0.131206277327369,0.125062009226835,0.115735103181615
"CFD",0.00395764790940394,0.0551572847318062,0.0425840906258343,0.00491946380224786,0.00228392142973933
"MCMBP",0.00168012834405457,0.00391206585944056,0.0166568016612876,0.121108996139252,0.241482653382048
"TAF13",0.138100659977737,0.00272385654708927,0.0163973912203607,0.0844511739420662,0.226824182342552
"GPAA1",0.194187786609508,0.100778786059795,0.00278376364996769,0.140471790021074,0.297925932545087
"MYO1C",0.0442845106698104,0.0200302120889972,0.383677645074903,0.342524365451647,0.0769125375436118
"KIF13B",0.0252295030320651,0.103627145293013,0.121559004703497,0.0657159974905131,0.0382235006621738
"NRAP",0.0021692954686951,0.0051619718795393,0.00137256502369752,0.000965975944322538,0.00130689359150168
"ADH5",0.087672095453382,0.0391923440435499,0.258198545573716,0.198612817705892,0.329189492337895
"H2BC12",0.20468831600434,0.0118139171109873,0.0304667754014862,0.128118484368621,0.155634545369877
"ERO1A",0.0762183811378187,0.0116091990914747,0.00742273551334023,0.0208183722553463,0.113680067019003
"S100A6",0.13262658099716,0.00452189244610461,0.00276152636502827,0.00323615181718396,0.0895736463564739
"RPL12",0.156567948942285,0.0578097224503898,0.1300857242362,0.0584473586343187,0.100691127950449
"MPZL1",0.556410167004048,0.0390476728927426,0.0212834530595251,0.0623380618551007,0.0560225643194964
"ELOVL2",0.00285500668755184,0.00820338755043153,0.0969855690910544,0.00277580428798599,0.0178439762019126
"C1orf122",0.0114699426365924,0.0701157563524423,0.0738040489905394,0.0035987564730223,0.179445715593142
"RPS4X",0.227491492639392,0.258810720720339,0.247823285635521,0.0135870602970287,0.139934930027747
"SIRPA",0.303012630009483,0.0053783100038491,0.00390480910787984,0.0109797844747843,0.028550311875491
"AKR1B10",0.00159033294206486,0.00522118868094913,0.000846162137484038,0.0272758445816482,0.0107103121629011
"CYP2A7",0.00267964857165661,0.000242805839718615,0.0155855576212254,0.0079932376708145,0.00126931126742445
"CD2AP",0.0496538100518889,0.0650912198409424,0.0897377388418271,0.000821441061339319,0.0504935148885833
"MB",0.00339666984971671,0.0364573908861233,0.00788135797728308,0.00694115636444966,0.0557085443556997
"DDRGK1",0.148774093533692,0.0644047270498946,0.110610522369704,0.0558597969314118,0.128828427026145
"TFDP1",0.147700824086882,0.00772902597823276,0.000109174203528909,0.0119826849895431,0.161990737039147
"BPIFA1",0.0131762202852203,0.000799550396095002,0.000245896775601305,0.000924833067375544,0.00109115266728148
"DDX42",0.0411635267050802,0.0207929720017906,0.105311665380158,0.0973294270517113,0.227783053491043
"RPL23A",0.0388860523378224,0.066239889236661,0.012878105890107,0.113452166444264,0.0898518261486783
"UBL5",0.0471187800969271,0.215709323446672,0.0141118221577837,0.0378166101020742,0.35249947043981
"UCKL1",0.146796620091569,0.079625430425951,0.0923074248607289,0.015142207362906,0.0141531669434984
"SDAD1",0.328151453552205,0.185618593950964,0.155308387712369,0.116670253173525,0.0645712653751665
"PIM3",0.0673559875167438,0.0402539739015654,0.0767947201729426,0.0535496864632564,0.0365580792755467
"GET3",0.110553898186504,0.319372322610067,0.200648213968192,0.0103224627539335,0.0784733203774896
"ASPH",0.0566267273914904,0.0860943706587042,0.031850693655634,0.0580651613367816,0.114009209211431
"SPRED2",0.0405884804811484,0.163396255354735,0.166038155912026,0.128733044650329,0.148618391832885
"WWP2",0.105423630567248,0.00532938866708556,0.0129874478782803,0.00184818758333789,0.0541903302993635
"GFPT1",0.0641266836160906,0.0378984597658927,0.0128261194598002,0.0622650958483206,0.0487376591195976
"OGA",0.163589360535744,0.0635985464454999,0.187325460605967,0.0716369746968505,0.365177015118827
"MT1F",0.0517445942931928,0.0623206872833247,0.0731045479195002,0.0285558624563522,0.0483021942569179
"TXNRD1",0.0943198846696514,0.0338794682887577,0.00835166598780376,0.0614964189474834,0.205445888909698
"ZNF587",0.0021031276053543,0.0530623084712749,0.0510393819156166,0.0209827777364541,0.00862560203705151
"TPM2",0.217959997393507,0.0116181740480181,0.0325924697471535,0.00781105189340305,0.0584555719104264
"YTHDF2",0.190796193772634,0.113126702118075,0.0256484719063865,0.18563496467212,0.263760903368657
"HLA-DRB5",0.0639179064421999,0.00738510230553595,0.0855143696486347,0.0564361597185386,0.112582611857028
"C2CD4A",0.0124043334389377,0.00202158503195899,0.000371688080456705,0.00104802357098445,0.0181555192992392
"LRBA",0.00460916024725617,0.267721329393099,0.0902816625989458,0.1691272414275,0.091106137481365
"PPIAP22",0.0465945961750679,0.0687974508589229,0.145090468807719,0.109679937693412,0.226558147021285
"CCDC69",0.0588526864936605,0.0461412828527673,0.20425816128035,0.0431939855776661,0.0107580321965443
"KLHL9",0.0433672230134139,0.0539748290428244,0.0259237771990711,0.0553758248562716,0.0951700666776136
"STK39",0.00210880649570559,0.16767541868149,0.168305111217194,0.103048999673596,0.112420822077761
"TAT",0.000641344420018291,0.0280824268625318,0.0130699460385084,0.0212971830663285,0.00209379804343581
"C6orf89",0.20154531674656,0.23661497144139,0.0594999259525413,0.253065224995633,0.0552019469412189
"CALM1",0.156727680893153,0.145469503707206,0.147048178340719,0.434453840125862,0.0914497034324423
"PAPSS2",0.0287248881441057,0.0167749161940951,0.00278243599332412,0.0569322370201406,0.0397830343250513
"MT-ND6",0.100972058958532,0.0477351925375685,0.00806531557539846,0.102240668601098,0.109731016987926
"MT-CO2",0.233539689602425,0.0364997322261859,0.152678197227474,0.0674482145043808,0.141476909178145
"MT-CYB",0.11655467566445,0.090808598481217,0.00492710357118552,0.282458012334267,0.241443165059934
"LDB1",0.179509016736621,0.140420753071175,0.210243372336773,0.239583179087867,0.261896874590644
"PPP1R14C",0.149893893480517,1.63033673165945e-06,3.5873864344317e-05,1.89506865095661e-06,0.00261859758038236
"CTR9",0.00125092420159988,0.117093360224167,0.0759478393814485,0.169901687523127,0.0607069675025419
"SMOC1",0.0938892218937342,3.68948131520211e-07,2.61759827912074e-05,6.87857200849849e-06,0.00281472854592875
"MSRB1",0.037952054472788,0.0352281066924216,0.0644410812427169,0.117842748942138,0.200575304177756
"ZNF652",0.00253504434602433,0.0143218244152842,0.0182861119975764,0.079080321204084,0.0224583479175624
"CDC42BPB",0.0435797280412826,0.150489889324046,0.00865189335465407,0.194173596835976,0.165481204182122
"RPL10A",0.312079273300583,0.134056506758842,0.120513543867095,0.0791279557577452,0.239328444845124
"EGFL6",0.0281446903839756,0.00044528231334184,0.000217996910245988,0.00136200612730636,0.0115436297555531
"MT-ND2",0.182377922032826,0.0594237482569915,0.0297171941812106,0.0526461440424996,0.249583072759304
"MT-ND5",0.0731156455981822,0.0459058171049328,0.0669626440943864,0.021796288756573,0.171236383945357
"MUC2",0.00483408865861484,0.0121783653582942,0.00067871986784261,0.0170390337467649,0.0138417076444951
"BRINP2",0.00634152902976857,0.0177949454858385,0.00889339628877463,0.0136815490461119,0.00424649250524695
"MT-CO1",0.179094287221767,0.113383597558565,0.151116295518228,0.192154724543234,0.119141413616169
